		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000010111   27   26   23   14   22   26   24   26  5.527056 0.700041 SUCCESS  11
000011001   28   22   32   19   33   28   20   23  9.062690 0.337035 SUCCESS  12
000011011   26   20   30   25   18   16   23   25  7.093962 0.526530 SUCCESS  13
000011101   31   17   28   27   27   20   30   16 10.425706 0.236408 SUCCESS  14
000011111   27   20   23   28   22   27   21   25  2.773882 0.947737 SUCCESS  15
000100011   19   26   31   21   26   26   26   28  4.554607 0.803945 SUCCESS  16
000100101   29   26   28   17   24   20   18   26  6.543856 0.586547 SUCCESS  17
000100111   23   29   21   30   23   22   36   20  9.647218 0.290665 SUCCESS  18
000101001   25   20   19   26   32   18   35   27 11.409408 0.179563 SUCCESS  19
000101011   22   30   25   29   25   26   24   26  2.724895 0.950419 SUCCESS  20
000101101   20   19   29   26   27   23   19   36 10.366790 0.240220 SUCCESS  21
000101111   24   28   28   15   23   27   20   19  7.272034 0.507587 SUCCESS  22
000110011   31   26   24   24   38   29   25   26 10.827528 0.211665 SUCCESS  23
000110101   21   20   26   29   19   24   25   24  3.578187 0.893038 SUCCESS  24
000110111   26   23   28   22   17   22   22   23  3.874092 0.868301 SUCCESS  25
000111001   21   23   23   21   13   28   26   21  7.796322 0.453615 SUCCESS  26
000111011   20   22   25   23   27   20   32   19  5.950723 0.652752 SUCCESS  27
000111101   21   27   26   23   20   25   24   19  3.043969 0.931568 SUCCESS  28
000111111   22   21   20   29   20   25   26   25  3.408720 0.906157 SUCCESS  29
001000011   21   25   27   29   24   21   19   22  3.662920 0.886184 SUCCESS  30
001000101   18   22   21   28   24   31   19   22  6.348572 0.608248 SUCCESS  31
001000111   20   24   21   20   21   27   29   24  3.815176 0.873402 SUCCESS  32
001001011   33   27   20   24   25   24   19   32  7.952549 0.438119 SUCCESS  33
001001101   23   22   19   27   25   30   23   28  3.825105 0.872548 SUCCESS  34
001001111   23   31   22   31   32   14   27   23 11.418014 0.179120 SUCCESS  35
001010011   21   23   19   27   26   25   27   25  2.519681 0.960807 SUCCESS  36
001010101   28   29   16   29   22   27   26   40 16.283565 0.038497 SUCCESS  37
001010111   25   23   27   27   26   27   29   24  1.970900 0.981891 SUCCESS  38
001011011   30   21   25   28   26   25   25   29  3.419974 0.905311 SUCCESS  39
001011101   28   28   22   27   18   27   25   13  9.170592 0.328110 SUCCESS  40
001011111   24   26   28   16   21   26   22   30  5.824284 0.666907 SUCCESS  41
001100101   24   19   31   21   25   26   30   22  5.274179 0.727910 SUCCESS  42
001100111   18   25   22   27   29   26   22   28  4.079306 0.849898 SUCCESS  43
001101011   16   25   21   31   19   24   22   28  7.373979 0.496872 SUCCESS  44
001101101   21   28   18   18   19   25   24   28  6.314149 0.612088 SUCCESS  45
001101111   23   25   28   21   24   28   23   18  3.510665 0.898360 SUCCESS  46
001110101   30   23   29   25   21   22   20   18  5.611789 0.690626 SUCCESS  47
001110111   21   33   21   26   26   27   27   18  6.638520 0.576087 SUCCESS  48
001111011   23   28   27   12   23   25   24   21  8.026029 0.430932 SUCCESS  49
001111101   20   30   28   29   26   24   23   28  4.343436 0.824885 SUCCESS  50
001111111   26   18   23   29   26   31   31   28  7.174061 0.517975 SUCCESS  51
010000011   23   22   25   21   23   23   24   28  1.553191 0.991789 SUCCESS  52
010000111   23   26   32   23   19   24   22   15  7.949902 0.438379 SUCCESS  53
010001011   24   23   31   22   24   30   17   18  7.569263 0.476634 SUCCESS  54
010001111   21   19   27   28   18   19   27   24  5.822960 0.667055 SUCCESS  55
010010011   22   26   26   28   27   19   18   29  5.163629 0.739953 SUCCESS  56
010010111   20   31   25   27   27   21   16   28  7.281964 0.506539 SUCCESS  57
010011011   25   25   21   20   32   24   31   17  7.959831 0.437404 SUCCESS  58
010011111   19   32   22   30   32   19   22   31 11.028770 0.200074 SUCCESS  59
010100011   24   21   23   19   17   17   29   29  8.245807 0.409835 SUCCESS  60
010100111   23   23   19   25   19   30   31   30  7.155526 0.519949 SUCCESS  61
010101011   21   25   22   29   25   24   27   34  5.860031 0.662907 SUCCESS  62
010101111   20   32   30   26   34   25   25   24  8.648952 0.372769 SUCCESS  63
010110011   17   22   36   32   25   27   27   22 11.545776 0.172650 SUCCESS  64
010110111   25   32   22   25   25   24   32   25  5.207981 0.735133 SUCCESS  65
010111011   31   22   21   32   15   24   26   18 10.619666 0.224194 SUCCESS  66
010111111   21   23   31   15   27   22   21   28  7.730124 0.460267 SUCCESS  67
011000111   22   27   30   22   24   20   24   27  3.223366 0.919568 SUCCESS  68
011001111   26   23   23   25   25   29   26   27  1.597543 0.990967 SUCCESS  69
011010111   15   29   19   21   20   18   31   37 17.491678 0.025378 SUCCESS  70
011011111   22   33   24   23   30   28   20   20  6.986059 0.538138 SUCCESS  71
011101111   24   28   19   25   21   29   21   17  6.001033 0.647116 SUCCESS  72
011111111   24   27   22   26   27   42   25   28 14.623320 0.066897 SUCCESS  73
100000000   21   27   15   30   20   19   21   23  8.474190 0.388571 SUCCESS  74
100010000   22   23   23   30   24   14   15   32 12.516900 0.129588 SUCCESS  75
100100000   28   18   22   27   31   25   27   24  4.969669 0.760813 SUCCESS  76
100101000   22   25   22   16   22   20   30   28  6.433306 0.598814 SUCCESS  77
100110000   27   19   21   23   29   27   26   21  3.875416 0.868185 SUCCESS  78
100111000   15   26   27   20   18   30   34   24 11.933696 0.154187 SUCCESS  79
101000000   22   22   16   27   24   26   22   30  5.450928 0.708471 SUCCESS  80
101000100   24   24   23   32   22   22   24   39 12.071388 0.148047 SUCCESS  81
101001000   32   18   26   19   30   17   22   31 11.264434 0.187161 SUCCESS  82
101001100   19   19   25   23   23   30   20   22  5.043148 0.752955 SUCCESS  83
101010000   25   13   22   30   33   29   18   21 13.348347 0.100413 SUCCESS  84
101010100   26   27   23   23   22   27   25   27  1.393654 0.994336 SUCCESS  85
101011000   29   22   27   28   24   25   24   26  2.114550 0.977297 SUCCESS  86
101011100   23   22   25   28   21   26   34   26  5.503886 0.702609 SUCCESS  87
101100000   29   19   27   26   29   23   18   19  6.476335 0.594034 SUCCESS  88
101100100   24   24   24   34   24   25   25   24  3.970079 0.859813 SUCCESS  89
101101000   30   20   34   26   16   20   22   28 10.764640 0.215395 SUCCESS  90
101101100   17   18   23   28   25   25   15   23  8.541712 0.382417 SUCCESS  91
101110000   25   21   27   20   26   25   27   21  2.511076 0.961212 SUCCESS  92
101110100   27   18   27   21   19   22   36   21 10.467411 0.233739 SUCCESS  93
101111000   19   41   29   20   31   23   18   15 22.034184 0.004853 FAILURE  94
101111100   20   36   24   22   20   24   15   24 11.347844 0.182758 SUCCESS  95
110000000   29   23   18   20   19   21   22   21  5.991103 0.648228 SUCCESS  96
110000010   26   30   27   23   26   20   25   27  3.038011 0.931950 SUCCESS  97
110000100   24   22   26   17   30   26   33   19  8.485443 0.387541 SUCCESS  98
110001000   17   32   22   24   26   18   15   32 13.051118 0.110103 SUCCESS  99
110001010   25   28   21   32   24   19   28   25  5.308602 0.724140 SUCCESS 100
110010000   19   25   26   28   22   29   27   22  3.579511 0.892932 SUCCESS 101
110010010   22   31   30   28   24   24   25   30  5.327138 0.722107 SUCCESS 102
110010100   28   22   22   26   21   26   23   32  4.274590 0.831538 SUCCESS 103
110011000   21   21   31   24   27   24   23   20  4.027671 0.854618 SUCCESS 104
110011010   28   24   25   29   29   33   25   26  5.624367 0.689226 SUCCESS 105
110100000   19   20   21   24   20   19   28   28  5.703804 0.680371 SUCCESS 106
110100010   32   24   26   24   16   23   30   34 10.876514 0.208795 SUCCESS 107
110100100   27   23   16   20   24   16   29   29  8.966703 0.345113 SUCCESS 108
110101000   25   14   30   35   27   31   23   23 12.986244 0.112324 SUCCESS 109
110101010   19   23   29   23   25   24   26   21  2.917531 0.939426 SUCCESS 110
110101100   22   17   26   38   22   29   23   19 12.967708 0.112966 SUCCESS 111
110110000   30   18   31   24   30   27   18   15 12.009824 0.150766 SUCCESS 112
110110010   25   25   21   35   26   16   25   20  9.213621 0.324597 SUCCESS 113
110110100   27   26   26   25   15   24   25   25  4.299083 0.829181 SUCCESS 114
110111000   23   18   26   19   33   25   29   26  7.316387 0.502913 SUCCESS 115
110111010   17   26   28   30   20   20   28   22  6.739141 0.565021 SUCCESS 116
110111100   21   33   23   21   23   24   21   17  7.093962 0.526530 SUCCESS 117
111000000   22   22   21   18   24   28   20   25  4.102475 0.847761 SUCCESS 118
111000010   21   24   29   19   32   21   28   26  6.223458 0.622217 SUCCESS 119
111000100   19   34   26   26   25   25   16   19  9.611471 0.293361 SUCCESS 120
111000110   23   25   28   21   23   18   23   18  4.771737 0.781671 SUCCESS 121
111001000   25   25   27   24   17   31   33   19  8.858800 0.354347 SUCCESS 122
111001010   26   29   17   23   27   22   20   34  8.663516 0.371471 SUCCESS 123
111001100   24   24   19   23   25   17   28   22  4.458620 0.813559 SUCCESS 124
111010000   18   18   22   16   20   25   28   27  8.372245 0.397978 SUCCESS 125
111010010   21   23   19   17   28   20   33   26  8.738320 0.364850 SUCCESS 126
111010100   24   21   20   37   24   22   22   23  8.620487 0.375315 SUCCESS 127
111010110   19   21   24   29   25   30   20   19  6.026850 0.644224 SUCCESS 128
111011000   31   25   27   16   22   26   25   22  5.748157 0.675418 SUCCESS 129
111011010   23   23   26   31   20   21   22   27  3.960149 0.860701 SUCCESS 130
111011100   28   36   22   22   30   23   28   20  9.520780 0.300283 SUCCESS 131
111100000   32   30   28   27   23   25   24   24  4.725398 0.786482 SUCCESS 132
111100010   12   22   22   32   26   22   15   16 16.531146 0.035379 SUCCESS 133
111100100   28   20   22   29   23   25   24   26  2.723571 0.950490 SUCCESS 134
111100110   20   31   26   26   26   27   27   23  3.648357 0.887376 SUCCESS 135
111101000   24   28   23   24   19   20   26   30  4.138222 0.844442 SUCCESS 136
111101010   23   23   32   33   31   21   25   23  8.182256 0.415872 SUCCESS 137
111101100   27   27   22   17   18   25   20   22  5.949399 0.652900 SUCCESS 138
111101110   20   29   29   23   27   25   20   20  4.638017 0.795471 SUCCESS 139
111110000   31   27   28   21   18   21   23   27  5.765368 0.673495 SUCCESS 140
111110010   28   31   20   23   22   33   20   26  7.605010 0.472972 SUCCESS 141
111110100   17   26   20   19   21   25   28   34  9.442004 0.306391 SUCCESS 142
111110110   18   25   19   28   22   22   23   31  5.950723 0.652752 SUCCESS 143
111111000   30   26   32   23   26   23   22   26  4.512902 0.808141 SUCCESS 144
111111010   17   21   21   24   32   29   23   29  7.629503 0.470472 SUCCESS 145
111111100   23   23   35   27   26   25   29   27  6.522011 0.588967 SUCCESS 146
111111110   24   27   22   26   27   42   25   28 14.623320 0.066897 SUCCESS 147

