		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000100011   17   28   31   25   19   21   22   22  6.941706 0.542935 SUCCESS  16
000100101   24   20   24   24   33   20   23   17  7.195907 0.515651 SUCCESS  17
000100111   24   24   33   25   19   16   18   24  9.127564 0.331649 SUCCESS  18
000101001   31   21   26   22   19   21   16   24  7.407078 0.493415 SUCCESS  19
000101011   24   23   17   28   23   29   24   26  4.053488 0.852266 SUCCESS  20
000101101   24   28   25   26   34   21   20   27  6.181754 0.626881 SUCCESS  21
000101111   17   27   31   26   26   31   21   18  8.739643 0.364733 SUCCESS  22
000110011   21   29   29   25   21   27   29   23  4.054812 0.852145 SUCCESS  23
000110101   13   17   22   32   32   25   24   20 13.805113 0.086989 SUCCESS  24
000110111   30   25   26   23   31   21   26   18  5.715058 0.679115 SUCCESS  25
000111001   23   35   30   19   23   35   31   32 16.547695 0.035179 SUCCESS  26
000111011   34   24   25   29   20   15   23   34 13.375488 0.099567 SUCCESS  27
000111101   22   29   19   15   28   27   25   30  8.298765 0.404843 SUCCESS  28
000111111   23   26   26   21   21   27   18   22  3.543764 0.895767 SUCCESS  29
001000011   21   32   14   27   27   23   25   28  8.739643 0.364733 SUCCESS  30
001000101   18   32   14   27   21   14   27   26 14.516079 0.069267 SUCCESS  31
001000111   24   29   29   23   18   19   22   16  8.084945 0.425217 SUCCESS  32
001001011   17   24   23   25   21   15   17   17 11.293562 0.185614 SUCCESS  33
001001101   24   26   21   18   23   25   27   17  5.043148 0.752955 SUCCESS  34
001001111   23   26   20   25   23   16   31   24  5.950723 0.652752 SUCCESS  35
001010011   30   16   21   25   24   24   24   27  5.129206 0.743681 SUCCESS  36
001010101   26   25   25   24   24   29   28   29  2.496512 0.961893 SUCCESS  37
001010111   29   21   19   31   30   38   29   27 14.818604 0.062770 SUCCESS  38
001011011   19   26   26   20   40   24   26   30 14.028862 0.081016 SUCCESS  39
001011101   18   20   18   19   30   16   24   27 10.134435 0.255717 SUCCESS  40
001011111   14   27   25   30   33   20   23   21 10.738822 0.216942 SUCCESS  41
001100101   23   24   21   22   27   24   26   23  1.307596 0.995461 SUCCESS  42
001100111   20   22   29   30   26   20   27   26  4.613523 0.797971 SUCCESS  43
001101011   25   24   27   23   25   28   30   25  2.301228 0.970357 SUCCESS  44
001101101   30   30   25   18   19   30   27   31  9.105718 0.333456 SUCCESS  45
001101111   29   24   26   23   25   23   24   22  1.443964 0.993600 SUCCESS  46
001110101   26   20   30   29   26   23   24   31  5.199376 0.736070 SUCCESS  47
001110111   19   23   27   22   22   21   22   30  4.154109 0.842958 SUCCESS  48
001111011   14   31   23   27   23   23   32   29 10.307874 0.244079 SUCCESS  49
001111101   29   13   34   14   28   18   21   26 17.770372 0.023015 SUCCESS  50
001111111   26   26   21   25   24   25   17   25  3.078392 0.929342 SUCCESS  51
010000011   27   22   20   20   28   26   20   29  4.544677 0.804947 SUCCESS  52
010000111   20   26   19   17   24   28   25   29  5.950723 0.652752 SUCCESS  53
010001011   17   24   19   23   33   17   25   23  9.195086 0.326107 SUCCESS  54
010001111   15   30   26   15   26   30   17   16 15.667924 0.047387 SUCCESS  55
010010011   25   27   19   19   18   20   24   27  5.619071 0.689815 SUCCESS  56
010010111   22   14   16   27   28   17   28   14 16.098873 0.040987 SUCCESS  57
010011011   28   25   24   22   24   22   27   23  1.435358 0.993730 SUCCESS  58
010011111   32   22   27   34   21   23   22   31  9.546597 0.298301 SUCCESS  59
010100011   24   24   27   15   26   26   27   22  4.790272 0.779739 SUCCESS  60
010100111   31   17   26   32   16   24   26   35 14.587573 0.067679 SUCCESS  61
010101011   23   22   24   31   18   32   25   25  6.392925 0.603307 SUCCESS  62
010101111   34   20   25   26   28   21   24   28  6.444560 0.597563 SUCCESS  63
010110011   34   33   21   26   16   24   23   30 12.045571 0.149182 SUCCESS  64
010110111   23   25   28   22   27   29   28   18  4.359323 0.823337 SUCCESS  65
010111011   22   25   19   29   28   27   21   30  5.045796 0.752670 SUCCESS  66
010111111   21   22   16   26   29   25   24   28  5.298672 0.725229 SUCCESS  67
011000111   32   22   25   23   24   23   31   29  5.623043 0.689373 SUCCESS  68
011001111   24   27   29   31   22   20   37   28 11.377633 0.181206 SUCCESS  69
011010111   23   25   25   24   29   25   26   27  1.428077 0.993839 SUCCESS  70
011011111   29   20   25   23   19   21   23   13  9.126240 0.331759 SUCCESS  71
011101111   25   34   22   23   24   21   22   25  5.002768 0.757280 SUCCESS  72
011111111   20   24   17   25   28   27   21   22  4.730032 0.786002 SUCCESS  73
100000000   23   18   24   29   24   35   31   20 10.155618 0.254273 SUCCESS  74
100010000   27   23   23   15   30   34   29   23 10.409819 0.237431 SUCCESS  75
100100000   26   29   23   19   24   29   18   25  4.976950 0.760037 SUCCESS  76
100101000   16   26   21   20   28   24   17   29  8.178285 0.416252 SUCCESS  77
100110000   21   30   27   28   25   23   20   25  3.588117 0.892244 SUCCESS  78
100111000   22   23   31   32   21   25   22   26  5.478069 0.705469 SUCCESS  79
101000000   22   17   29   22   29   39   36   26 19.444519 0.012655 SUCCESS  80
101000100   20   25   29   19   21   20   20   37 11.823145 0.159271 SUCCESS  81
101001000   31   24   20   20   25   24   17   21  6.322755 0.611127 SUCCESS  82
101001100   22   17   25   27   29   20   29   22  5.722340 0.678302 SUCCESS  83
101010000   16   26   18   29   26   25   25   26  5.976540 0.649860 SUCCESS  84
101010100   22   21   29   25   28   27   29   29  4.275914 0.831411 SUCCESS  85
101011000   18   30   24   33   30   30   24   21  9.359919 0.312849 SUCCESS  86
101011100   24   17   22   26   37   31   17   28 14.120877 0.078669 SUCCESS  87
101100000   20   26   25   29   25   25   26   25  1.995393 0.981153 SUCCESS  88
101100100   23   26   27   26   19   16   19   28  6.594167 0.580983 SUCCESS  89
101101000   28   27   26   20   23   31   22   32  6.385643 0.604118 SUCCESS  90
101101100   24   28   23   12   25   20   32   29 11.331956 0.183590 SUCCESS  91
101110000   30   29   21   30   29   17   18   33 12.130304 0.145484 SUCCESS  92
101110100   19   23   25   18   21   26   23   26  3.856880 0.869800 SUCCESS  93
101111000   24   18   25   34   20   22   24   23  6.815268 0.556689 SUCCESS  94
101111100   27   27   38   27   31   16   29   20 15.249553 0.054471 SUCCESS  95
110000000   14   26   30   37   26   33   29   19 18.121883 0.020331 SUCCESS  96
110000010   24   21   29   34   33   22   15   24 12.426209 0.133176 SUCCESS  97
110000100   25   33   21   21   31   15   21   22 10.450199 0.234838 SUCCESS  98
110001000   28   20   30   24   26   28   37   17 12.410321 0.133814 SUCCESS  99
110001010   34   18   22   21   29   27   25   19  8.807165 0.358824 SUCCESS 100
110010000   24   24   26   23   23   25   23   30  1.715376 0.988529 SUCCESS 101
110010010   14   31   26   28   17   19   21   23 11.211476 0.190002 SUCCESS 102
110010100   22   24   27   18   26   21   19   23  4.187208 0.839850 SUCCESS 103
110011000   19   27   20   36   20   20   14   22 14.507473 0.069460 SUCCESS 104
110011010   25   30   30   27   21   29   27   25  4.649270 0.794320 SUCCESS 105
110100000   27   18   37   23   23   35   28   31 16.072394 0.041356 SUCCESS 106
110100010   31   18   17   24   24   23   25   33  9.146099 0.330122 SUCCESS 107
110100100   27   23   13   25   23   25   25   31  7.849281 0.448330 SUCCESS 108
110101000   16   24   31   30   28   23   24   28  7.359416 0.498397 SUCCESS 109
110101010   19   18   28   32   22   30   26   25  7.663926 0.466968 SUCCESS 110
110101100   29   28   24   34   29   21   16   32 12.181938 0.143269 SUCCESS 111
110110000   31   25   29   21   20   28   30   17  8.265666 0.407959 SUCCESS 112
110110010   25   27   21   14   23   15   21   27  9.973574 0.266886 SUCCESS 113
110110100   28   32   26   21   26   26   22   29  4.953781 0.762504 SUCCESS 114
110111000   27   29   28   23   30   17   29   33  9.496286 0.302173 SUCCESS 115
110111010   25   19   32   24   20   31   15   25 10.128477 0.256124 SUCCESS 116
110111100   15   21   28   23   23   24   27   28  5.789861 0.670757 SUCCESS 117
111000000   20   24   25   34   21   27   21   21  6.502152 0.591169 SUCCESS 118
111000010   27   34   20   23   25   15   21   26  9.450610 0.305719 SUCCESS 119
111000100   26   19   23   19   26   34   32   17 11.442507 0.177864 SUCCESS 120
111000110   24   20   23   21   31   30   30   27  6.190359 0.625918 SUCCESS 121
111001000   18   26   19   21   21   22   24   23  4.389774 0.820357 SUCCESS 122
111001010   23   27   27   28   23   32   25   22  3.995896 0.857494 SUCCESS 123
111001100   19   28   23   31   24   19   28   22  5.748157 0.675418 SUCCESS 124
111010000   26   25   33   17   26   37   26   27 12.809495 0.118575 SUCCESS 125
111010010   34   20   14   26   22   29   22   27 11.086362 0.196854 SUCCESS 126
111010100   18   14   33   19   24   19   21   29 13.312600 0.101537 SUCCESS 127
111010110   26   31   23   24   32   19   18   29  8.359005 0.399210 SUCCESS 128
111011000   26   24   29   20   22   36   21   21  8.756855 0.363221 SUCCESS 129
111011010   31   29   22   33   21   22   21   30  8.673445 0.370588 SUCCESS 130
111011100   23   26   20   29   25   20   27   28  3.579511 0.892932 SUCCESS 131
111100000   28   26   23   29   20   26   19   18  5.535661 0.699086 SUCCESS 132
111100010   27   19   20   22   35   35   36   15 21.552924 0.005815 FAILURE 133
111100100   13   30   17   24   19   24   26   23 10.592525 0.225873 SUCCESS 134
111100110   19   32   33   35   19   25   24   25 12.851200 0.117073 SUCCESS 135
111101000   29   21   29   19   21   31   25   32  8.317300 0.403105 SUCCESS 136
111101010   22   22   28   16   23   21   21   28  5.636282 0.687899 SUCCESS 137
111101100   23   24   30   23   24   23   17   25  3.925726 0.863762 SUCCESS 138
111101110   22   34   20   27   23   22   25   16  8.586064 0.378408 SUCCESS 139
111110000   39   25   17   28   24   22   24   15 15.916166 0.043596 SUCCESS 140
111110010   17   27   13   24   23   18   22   23 10.260873 0.247191 SUCCESS 141
111110100   29   18   29   19   22   25   22   31  7.112497 0.524545 SUCCESS 142
111110110   29   19   24   22   27   22   18   28  5.196728 0.736358 SUCCESS 143
111111000   35   22   13   22   25   28   32   20 14.586249 0.067708 SUCCESS 144
111111010   25   17   30   25   19   19   20   37 13.695886 0.090045 SUCCESS 145
111111100   28   23   15   20   27   30   27   14 11.678172 0.166151 SUCCESS 146
111111110   20   24   17   25   28   27   21   22  4.730032 0.786002 SUCCESS 147

